id,message,label,sentiment,reactions_all.summary.total_count,sad.summary.total_count,like.summary.total_count,love.summary.total_count,angry.summary.total_count,haha.summary.total_count,wow.summary.total_count,created_time,permalink_url,parent_post_id,ด่า,คำถาม,สาขา,inbox,ย้ายค่าย
1847067858654917_1850419444986425,"ผมใช้Note3LTE
สมัครมาได้ 1 อาทิตย์แล้ว
เสาสัญญาณอยู่ห่าง1กิโล
เช็คเน็ตไมาเคยถึง 6Mbps เลย
ไปแค่ 1-2Mbpsเท่านั้น",,,2,0,0,0,0,0,2,2017-09-22T04:34:17+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1850419444986425,204234332938286_1847067858654917,0,0,0,0,0
1847067858654917_1850305001664536,6 เมก หลุดบ่อยมาก บางพื้นที่ก็ช้า,,,0,0,0,0,0,0,0,2017-09-22T02:19:52+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1850305001664536,204234332938286_1847067858654917,0,0,0,0,0
1847067858654917_1850309921664044,มันตอแหลจริงของผมรายเดือนพอถึงวันนี้ยังหมุนติ้วๆเช่นกันยังอีกอาทิตย์กว่าแต่ช้าจริง,,,6,0,6,0,0,0,0,2017-09-22T02:27:48+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1850309921664044,204234332938286_1847067858654917,0,0,0,0,0
1848193188542384_1851900604838309,จัดโปรที่สาขาใหนบ้างคะ,,,0,0,0,0,0,0,0,2017-09-23T06:32:33+0000,https://www.facebook.com/TrueMoveH/posts/1848193188542384?comment_id=1851900604838309,204234332938286_1848193188542384,0,0,0,0,0
1848193188542384_1851663044862065,หาเครื่องยากจัง ศูนย์ทรูอุทัยธานี/ชัยนาท,,,0,0,0,0,0,0,0,2017-09-23T04:30:25+0000,https://www.facebook.com/TrueMoveH/posts/1848193188542384?comment_id=1851663044862065,204234332938286_1848193188542384,0,0,0,0,0
1847067858654917_1850251951669841,รับแค่3gใช้โปรนี้ได้มั้ย,,,0,0,0,0,0,0,0,2017-09-22T01:06:42+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1850251951669841,204234332938286_1847067858654917,0,0,0,0,0
1848193188542384_1850897188271984,ผมใช้ทรูแบบเติมเงิน ถ้าเปลี่ยนเปนรายเดือน ได้รับสิทธิทันทีเลยไหมคับ,,,0,0,0,0,0,0,0,2017-09-22T15:42:45+0000,https://www.facebook.com/TrueMoveH/posts/1848193188542384?comment_id=1850897188271984,204234332938286_1848193188542384,0,0,0,0,0
1847067858654917_1850200695008300,เอามาทำ wifi hotspot น่าจะโดนบล็อคความเร็วแล้วเพราะว่ามันช้ามากสัญญาณหลุดประจำเลย,,,1,0,1,0,0,0,0,2017-09-21T23:45:41+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1850200695008300,204234332938286_1847067858654917,0,0,0,0,0
1848193188542384_1850854874942882,ขอรายละเอียดของตัวเครื่องค่ะ  ทำอะไรได้บ้าง,,,0,0,0,0,0,0,0,2017-09-22T14:52:27+0000,https://www.facebook.com/TrueMoveH/posts/1848193188542384?comment_id=1850854874942882,204234332938286_1848193188542384,0,0,0,0,0
1847067858654917_1850138405014529,แถวบ้านผมใช้ดียุยะคับ,,,0,0,0,0,0,0,0,2017-09-21T22:31:45+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1850138405014529,204234332938286_1847067858654917,0,0,0,0,0
1847067858654917_1850109051684131,อ่านแต่ละคอมเม้นท์ดูก็น่าจะรู้นะ ว่าน่าใช้ หรือน่าย้าย,,,0,0,0,0,0,0,0,2017-09-21T21:50:01+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1850109051684131,204234332938286_1847067858654917,0,0,0,0,0
1847067858654917_1849877898373913,"รบกวนแอ็ดมินแจ้งฝ่ายเทคนิคตรวจสอบพื้นที่ให้บริการเครือข่ายแถวบ้านผมหน่อยครับ สัญญาณอ่อนมากมีแค่1-2ขีดเอง
*บ้านท่าต้นธงชัย ต.ไทยชนะศึก อ.ทุ่งเสลี่ยม จ.สุโขทัยครับ",,,3,0,3,0,0,0,0,2017-09-21T17:00:49+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1849877898373913,204234332938286_1847067858654917,0,0,0,0,0
1848193188542384_1850730588288644,สนใจ ต้องทำไงค่ะ,,,0,0,0,0,0,0,0,2017-09-22T12:35:12+0000,https://www.facebook.com/TrueMoveH/posts/1848193188542384?comment_id=1850730588288644,204234332938286_1848193188542384,0,0,0,0,0
1847067858654917_1849829535045416,ยังมีคนอีกมากมายจ่ายค่าอินเตอร์เน็ตแพงเกินจริง!!,,,1,0,1,0,0,0,0,2017-09-21T16:04:55+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1849829535045416,204234332938286_1847067858654917,0,0,0,0,0
1848193188542384_1850715401623496,ใส่ได้ทุกเครือข่ายไหมค่ะ,,,0,0,0,0,0,0,0,2017-09-22T12:14:19+0000,https://www.facebook.com/TrueMoveH/posts/1848193188542384?comment_id=1850715401623496,204234332938286_1848193188542384,0,0,0,0,0
1847067858654917_1849727175055652,ใช้​อยู่​ดีจริง​ๆ,,,0,0,0,0,0,0,0,2017-09-21T14:25:02+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1849727175055652,204234332938286_1847067858654917,0,0,0,0,0
1847067858654917_1849679591727077,ขยายเครือข่ายให้ใช้4Gทุกพื้นที่ก่อนดีกว่าไหม แถวบ้าน4Gมีขีดเดียวแถมส่วนมากขึ้น3Gซะอีก คนขายซิมมาขายประจำแต่เครือข่ายไม่พัฒนา,,,0,0,0,0,0,0,0,2017-09-21T13:47:45+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1849679591727077,204234332938286_1847067858654917,0,0,0,0,0
1847067858654917_1849658028395900,เดี๋ยวจะสมัคร 6 Mbps 7วัน คืนเงิน 50% ใช้ TrueMoneyWallet คืนเงินอีก 10% แต่คงใช้ได้รอบเดียว เพราะโปรคืนเงิน 50% ถึง 30ก.ย.60,,,0,0,0,0,0,0,0,2017-09-21T13:25:35+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1849658028395900,204234332938286_1847067858654917,0,0,0,0,0
1848193188542384_1850682531626783,มีa57ไหมคะ,,,0,0,0,0,0,0,0,2017-09-22T11:30:09+0000,https://www.facebook.com/TrueMoveH/posts/1848193188542384?comment_id=1850682531626783,204234332938286_1848193188542384,0,0,0,0,0
1847067858654917_1849623081732728,ไม่รู้จะว่ายังไงดีขนาดที่ว่าบ้านผมอยู่ใกล้เสาสัญญานยังหมุนติ๊วๆดูYouTubeก็ติดดูFBก็ยังหมุนอีกบางทีสัญญานขึ้นตัวEไม่ก้อตัวRเซงมาก,,,1,0,1,0,0,0,0,2017-09-21T12:46:16+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1849623081732728,204234332938286_1847067858654917,0,0,0,0,0
1847067858654917_1849570911737945,เคยใช้แล้วของทรูประทับใจมากก  จนตอนนี้ต้องย้ายไปอยู่ค่ายอื่น,,,4,0,3,0,0,1,0,2017-09-21T12:07:38+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1849570911737945,204234332938286_1847067858654917,0,0,0,0,0
1847067858654917_1849508598410843,สายไปแล้วครับ มาขึ้น4mb 500กว่า ผมหนีไปค่ายอื่นแล้ว,,,1,0,1,0,0,0,0,2017-09-21T11:13:57+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1849508598410843,204234332938286_1847067858654917,0,0,0,0,0
1847067858654917_1849488485079521,6เม็กเหมือนใช้แค่3เม็กด้วยซ้ำเล่นเกมทีไม่เละก้โจ๊กถ้าไม่ปรับปรุงจะย้ายไปค่ายอื่นล้ะใช้มาหลายปีทนมาหลายปีแต่ก้ยังเหมือนเดิม,,,1,0,1,0,0,0,0,2017-09-21T10:46:17+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1849488485079521,204234332938286_1847067858654917,0,0,0,0,0
1847067858654917_1849412851753751,ผมว่าขึ้นอยู่กับบริเวลที่คุณอยู่นะ คนใช้เยอะ เลยช้า แต่บ้านผมแรงไม่ตกคับ,,,0,0,0,0,0,0,0,2017-09-21T09:18:25+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1849412851753751,204234332938286_1847067858654917,0,0,0,0,0
1847067858654917_1849410938420609,แรงมากเลย ครับ แถมได้เงินคืนอีกต่างหาก ของใครไม่แรง ควรดูมือถือตัวเองด้วย ว่ารับได้แค่ใหน รองรับ4 g ด้วยไหม บริเวณที่ทั้นอยู่ด้วยครับ,,,0,0,0,0,0,0,0,2017-09-21T09:15:18+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1849410938420609,204234332938286_1847067858654917,0,0,0,0,0
1847067858654917_1849396821755354,สมัครแล้วก้โอนะ ได้เงินคืนด้วย คุ้มนะสำหรับผม,,,0,0,0,0,0,0,0,2017-09-21T08:51:50+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1849396821755354,204234332938286_1847067858654917,0,0,0,0,0
1848193188542384_1850573791637657,ถ้าย้ายค่ายต้องเสียเท่าไหร่ค่ะ,,,0,0,0,0,0,0,0,2017-09-22T08:51:12+0000,https://www.facebook.com/TrueMoveH/posts/1848193188542384?comment_id=1850573791637657,204234332938286_1848193188542384,0,0,0,0,0
1847067858654917_1849320658429637,ใช้4m ความเร็วไม่นิ่งแต่ก็โอเค ปัญหาคือหลุดบ่อย กำลังตีป้อมแล้วหลุดนี่เซ็งเลย กว่าจะกลับมาได้มันนาน,,,0,0,0,0,0,0,0,2017-09-21T07:02:10+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1849320658429637,204234332938286_1847067858654917,0,0,0,0,0
1847067858654917_1849330498428653,ผมใช้ 4 Mbps คงที่ ไม่ลดสปีด เหมาปีละ 2500 บาท ก็โอเครนะ,,,0,0,0,0,0,0,0,2017-09-21T07:11:56+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1849330498428653,204234332938286_1847067858654917,0,0,0,0,0
1848193188542384_1850504801644556,ใช้ทรูแบบเติมเงินยุตอนนี้คะเอาเบอร์เติมเงินไปเปลี่ยนเป็นรายเดือนได้ไหมคะและต้องจ่ายยอดทั้งหมดตอนรับเครื่องเท่าไรคะ,,,0,0,0,0,0,0,0,2017-09-22T06:54:08+0000,https://www.facebook.com/TrueMoveH/posts/1848193188542384?comment_id=1850504801644556,204234332938286_1848193188542384,0,0,0,0,0
1848193188542384_1850469004981469,สิ้นค้าหมดยังคะตอนนี้,,,0,0,0,0,0,0,0,2017-09-22T05:52:10+0000,https://www.facebook.com/TrueMoveH/posts/1848193188542384?comment_id=1850469004981469,204234332938286_1848193188542384,0,0,0,0,0
1847067858654917_1849157125112657,ถ้ามีโปร  1M250บาท    4 M350 บาท    6M450บาท  ไม่สดสปีดขายดีแน่ๆๆ,,,0,0,0,0,0,0,0,2017-09-21T03:35:05+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1849157125112657,204234332938286_1847067858654917,0,0,0,0,0
1847067858654917_1849149798446723,ต้องแบบนี้ส่วนใหญ่ก็ดูวีดีโอแชร์ไม่อั้นแบบนี้ดีมากๆ,,,0,0,0,0,0,0,0,2017-09-21T03:23:47+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1849149798446723,204234332938286_1847067858654917,0,0,0,0,0
1847067858654917_1849130045115365,ก็ดีนะครับไม่เห็นมีปัญหาอะไรแรงมากด้วย,,,0,0,0,0,0,0,0,2017-09-21T02:55:10+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1849130045115365,204234332938286_1847067858654917,0,0,0,0,0
1848193188542384_1850418328319870,สอบถามครับ ถ้าลูกค้าเก่าอยากได้เครื่องoppoบ้างต้องทำไงครับ?,,,0,0,0,0,0,0,0,2017-09-22T04:32:30+0000,https://www.facebook.com/TrueMoveH/posts/1848193188542384?comment_id=1850418328319870,204234332938286_1848193188542384,0,1,0,0,0
1847067858654917_1849076591787377,1เดือนไม่มี,,,1,0,1,0,0,0,0,2017-09-21T01:38:41+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1849076591787377,204234332938286_1847067858654917,0,0,0,0,0
1847067858654917_1849064771788559,ของผมไอโฟน8 เพิ่งซื้อเน๊ต6เม๊ค ทำไมช้าจังตอบผมหน่อย แบบนี้ไม่น่าปล่อยออกมานะครับ,,,4,0,4,0,0,0,0,2017-09-21T01:22:46+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1849064771788559,204234332938286_1847067858654917,0,0,0,0,0
1847067858654917_1848779561817080,สมัคร 6mb เดินได้นิดเดียว,,,1,0,1,0,0,0,0,2017-09-20T18:54:05+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1848779561817080,204234332938286_1847067858654917,0,0,0,0,0
1847067858654917_1848781848483518,โหลดหนัง..เดินไม่ถึง 100kb ด้วยซ้ำ,,,1,0,1,0,0,0,0,2017-09-20T18:57:47+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1848781848483518,204234332938286_1847067858654917,0,0,0,0,0
1847067858654917_1848660095162360,รับเงินคืนยังไง,,,0,0,0,0,0,0,0,2017-09-20T16:30:50+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1848660095162360,204234332938286_1847067858654917,0,0,0,0,0
1847067858654917_1848629325165437,https://m.facebook.com/story.php?story_fbid=1477061315746338&id=539029822882830,,,0,0,0,0,0,0,0,2017-09-20T16:06:18+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1848629325165437,204234332938286_1847067858654917,0,0,0,0,0
1847067858654917_1848519875176382,นี่ผมสมัคร 6 เมก นะ ไม่ได้สมัครโปรเน็ต ไก่กา,,,0,0,0,0,0,0,0,2017-09-20T14:04:48+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1848519875176382,204234332938286_1847067858654917,0,0,0,0,0
1847067858654917_1848508141844222,ลดแบบไม่ต้องคืนคงมีลุกค้าเพิ่มเป็นล้านรายแน่ๆคับ,,,0,0,0,0,0,0,0,2017-09-20T13:50:27+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1848508141844222,204234332938286_1847067858654917,0,0,0,0,0
1847067858654917_1848506351844401,เอาคืนที่ไดคับ,,,0,0,0,0,0,0,0,2017-09-20T13:48:18+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1848506351844401,204234332938286_1847067858654917,0,0,0,0,0
1847067858654917_1848504348511268,เยี่ยม!!! เลย มันต้อง6Mถึงจะสะใจคอบอล,,,0,0,0,0,0,0,0,2017-09-20T13:45:35+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1848504348511268,204234332938286_1847067858654917,0,0,0,0,0
1847067858654917_1848489625179407,ผมก็ใช้1mbpsรายอาทิตย์ก็ไม่เห็นจะมีปัญหาอะไรนี่ครับ..ว่าจะลองมาใช้6mbpsดูครับ,,,1,1,0,0,0,0,0,2017-09-20T13:27:01+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1848489625179407,204234332938286_1847067858654917,0,0,0,0,0
1847067858654917_1848476338514069,ทรูยืมค่าโทรเยี่ยงไรรึ,,,0,0,0,0,0,0,0,2017-09-20T13:13:46+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1848476338514069,204234332938286_1847067858654917,0,0,0,0,0
1848193188542384_1849918905036479,ได้ทุกศูนย์ป่าวค่ะ,,,0,0,0,0,0,0,0,2017-09-21T17:49:43+0000,https://www.facebook.com/TrueMoveH/posts/1848193188542384?comment_id=1849918905036479,204234332938286_1848193188542384,0,0,0,0,0
1847067858654917_1848474881847548,แย่ๆๆๆยิ้งเล่นยิ้งแย่ครับผมเล่นแบบเติมเงินเหมาเน็ต300ไม่ลดสปรีดเครื่องก็ของคุณแต่กากจริงๆขอบอกเลย,,,1,0,1,0,0,0,0,2017-09-20T13:11:35+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1848474881847548,204234332938286_1847067858654917,0,0,0,0,0
1848193188542384_1849876555040714,มีโปรของซิมเติมเงินมั้ยค่ะ ?,,,1,0,1,0,0,0,0,2017-09-21T16:58:41+0000,https://www.facebook.com/TrueMoveH/posts/1848193188542384?comment_id=1849876555040714,204234332938286_1848193188542384,0,0,0,0,0
1847067858654917_1848436848518018,พัดทะนามั้งนะคับมันเห้สุดๆๆแล้วคับ,,,1,0,1,0,0,0,0,2017-09-20T12:29:29+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1848436848518018,204234332938286_1847067858654917,0,0,0,0,0
1848193188542384_1849862825042087,ถ้าไอโฟน6+. ต้องเสียเงินกี่บาทได้เครื่องครับ แบบย้ายค่ายเบอร์เดิม หรือมีแบบใหนแนะนำ,,,0,0,0,0,0,0,0,2017-09-21T16:41:12+0000,https://www.facebook.com/TrueMoveH/posts/1848193188542384?comment_id=1849862825042087,204234332938286_1848193188542384,0,0,0,0,0
1847067858654917_1848416625186707,เข้าไวไฟของทรูไม่ได้เลยมันหาไม่พบใช้หัวเหว่ยครับ,,,0,0,0,0,0,0,0,2017-09-20T12:06:50+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1848416625186707,204234332938286_1847067858654917,0,0,0,0,0
1848193188542384_1849859995042370,สนใจจะย้ายค่ายมาค่ะเสียค่าเครื่องแค่     1000หราค่ะมีค่าอะไรอีกมั้ยค่ะรบกวนสอบถาม,,,0,0,0,0,0,0,0,2017-09-21T16:37:47+0000,https://www.facebook.com/TrueMoveH/posts/1848193188542384?comment_id=1849859995042370,204234332938286_1848193188542384,0,0,0,0,0
1847067858654917_1848382778523425,มี1mb30วันเเล้วจะสมัคร6mbรายวันเอาใว้โหลดได้หรือป๋าวครับเเล้วถ้าได้เเล้ว30วันจะหายหรือไม่ครับ,,,0,0,0,0,0,0,0,2017-09-20T11:33:43+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1848382778523425,204234332938286_1847067858654917,0,0,0,0,0
1847067858654917_1848375911857445,เฉพาะลูกค้าใหม่เหอะ!!!,,,0,0,0,0,0,0,0,2017-09-20T11:23:45+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1848375911857445,204234332938286_1847067858654917,0,0,0,0,0
1847067858654917_1848352178526485,แจ่ม ผมใช้โปร 4 mb ก็ลื่นแล้ว เดี๋ยวเดือนหน้าสมัคร 6 mb เลย.....,,,0,0,0,0,0,0,0,2017-09-20T10:50:41+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1848352178526485,204234332938286_1847067858654917,0,0,0,0,0
1848193188542384_1849835725044797,เปิดเบอใหม่ได้มั้ยคับ,,,0,0,0,0,0,0,0,2017-09-21T16:11:13+0000,https://www.facebook.com/TrueMoveH/posts/1848193188542384?comment_id=1849835725044797,204234332938286_1848193188542384,0,0,0,0,0
1847067858654917_1848299931865043,6mbเร็วดีหนังได้สะบาย,,,0,0,0,0,0,0,0,2017-09-20T09:32:23+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1848299931865043,204234332938286_1847067858654917,0,0,0,0,0
1847067858654917_1848261305202239,ทำไมยังไม่ได้เงินคืนค่ะ สมัครผ่าน true wallet,,,0,0,0,0,0,0,0,2017-09-20T08:49:52+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1848261305202239,204234332938286_1847067858654917,0,1,0,0,0
1848193188542384_1849787761716260,ถ้าเราซื้อรุ่นนี้ไปแล้ว ถ้าอยากได้รุ่นใหม่ เราจะได้ส่วนลดค่าเครื่องมั้ยคะ,,,0,0,0,0,0,0,0,2017-09-21T15:13:52+0000,https://www.facebook.com/TrueMoveH/posts/1848193188542384?comment_id=1849787761716260,204234332938286_1848193188542384,0,0,0,0,0
1847067858654917_1848226925205677,ผมซื้อ แพ็คเกจ 4 Mbps รายเดือน เน็ตสะดุดอ่ะแอด โทรศัพท์ผม ใช้ iPhone 6 s plus  ตอบกลับที,,,0,0,0,0,0,0,0,2017-09-20T08:06:27+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1848226925205677,204234332938286_1847067858654917,0,0,0,0,0
1848193188542384_1849751781719858,เปิดเบอใหม่ต้องจ่ายเท่ารัยค่ะ,,,0,0,0,0,0,0,0,2017-09-21T14:42:19+0000,https://www.facebook.com/TrueMoveH/posts/1848193188542384?comment_id=1849751781719858,204234332938286_1848193188542384,0,0,0,0,0
1847067858654917_1848194898542213,ผมใช้กลางวันก็โอเคน่ะแต่ไม่รู้ทำไมช่วง 2 ทุ่ม ถึง เที่ยงคืนชอบหลุด หรือสัญญาณไม่หนาครับ ดรอปบ่อย มาก (หรือคนใช้เยอะแหะๆ ช่วงนี้เลยแอบไปลองเจ้าอื่น) ใช้ P10 Plus ครับ ละก็อยุ่ดีก็ 4G+ ก็กลายเป็น H+ H ซะงั้น,,,4,1,2,1,0,0,0,2017-09-20T07:27:25+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1848194898542213,204234332938286_1847067858654917,0,0,0,0,0
1847067858654917_1848137585214611,ผมใช้ 6เม็ก โปรนี้อยุ่  ดีไว ไร้ที่ตินะ  เยี่ยม,,,0,0,0,0,0,0,0,2017-09-20T06:21:12+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1848137585214611,204234332938286_1847067858654917,0,0,0,0,0
1848193188542384_1849748348386868,สนใจคะทำไงบ้าง,,,0,0,0,0,0,0,0,2017-09-21T14:39:14+0000,https://www.facebook.com/TrueMoveH/posts/1848193188542384?comment_id=1849748348386868,204234332938286_1848193188542384,0,0,0,0,0
1848193188542384_1849715158390187,เสียดายจัง..กว่าตังจะออก..หมดโปรพอดี,,,0,0,0,0,0,0,0,2017-09-21T14:15:45+0000,https://www.facebook.com/TrueMoveH/posts/1848193188542384?comment_id=1849715158390187,204234332938286_1848193188542384,0,0,0,0,0
1847067858654917_1848074248554278,เห็นปันหาแต่ละคนแล้วคิดหนักเลยเดือนที่แล้วใช้4mbลื่นดีมี,,,2,0,2,0,0,0,0,2017-09-20T04:45:58+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1848074248554278,204234332938286_1847067858654917,0,0,0,0,0
1847067858654917_1848056888556014,อ่านให้ดีค่อยตัดสืนใจแม่งติ้วๆ,,,0,0,0,0,0,0,0,2017-09-20T04:20:22+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1848056888556014,204234332938286_1847067858654917,0,0,0,0,0
1847067858654917_1848029538558749,มันจะเหมือน 4M หน่อยๆนะ,,,0,0,0,0,0,0,0,2017-09-20T03:57:31+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1848029538558749,204234332938286_1847067858654917,0,0,0,0,0
1847067858654917_1848049205223449,เน็ตถุยหรือเน็ตทรู,,,1,0,0,0,0,1,0,2017-09-20T04:07:16+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1848049205223449,204234332938286_1847067858654917,0,0,0,0,0
1847067858654917_1848013085227061,โทรติดง่าย เน็ตแรง ไม่สะดุด เยี่ยมมาก,,,0,0,0,0,0,0,0,2017-09-20T03:28:40+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1848013085227061,204234332938286_1847067858654917,0,0,0,0,0
1847067858654917_1847988848562818,สมัครผ่านแอพทรูวอลแลต ไม่สำเร็จ แถมหักเงินไป 500 ร้อยเฉยๆ ด้วย ติดต่อไปบอกขอเวลาตรวจสอบ 3-5 วันทำการ .. อ่านตามกระทู้พันทิปเห็นบ่อนเรื่องแอพทรูวอลแลต รวน แล้วหักเงินไปดื้อๆเยอะนะคะ แจ้งผู้บริโภคโปรดระวัง,,,4,0,4,0,0,0,0,2017-09-20T02:47:35+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1847988848562818,204234332938286_1847067858654917,0,0,0,0,0
1847067858654917_1847990415229328,แสดงว่า รายเดือน ต้องโปรซื้อ เสริมหรอถึงจะแรง,,,0,0,0,0,0,0,0,2017-09-20T02:51:14+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1847990415229328,204234332938286_1847067858654917,0,0,0,0,0
1848193188542384_1849508478410855,เคยไปซื้อ vivoราคาพร้อมโปรค่ะแต่โทรศัพท์โดนขโมย เลยไม่ใด้ใช้เบอเดิมที่เปิดกับศูนย์อีก ไม่ได้จ่ายค่าชำระรายเดือนที่ทำสันญากับทางทรู สามารถซื้อได้อยุ่รึป่าวค่ะ กรือว่าต้องจ่ายบิลเก่าให้ครบก่อน,,,0,0,0,0,0,0,0,2017-09-21T11:13:37+0000,https://www.facebook.com/TrueMoveH/posts/1848193188542384?comment_id=1849508478410855,204234332938286_1848193188542384,0,0,0,0,0
1847067858654917_1847948051900231,ขนาด4Mยังมาๆหายๆ 6Mคงไปแล้วไปลัย,,,1,0,0,0,0,1,0,2017-09-20T01:47:12+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1847948051900231,204234332938286_1847067858654917,0,0,0,0,0
1847067858654917_1847928221902214,"6Mbpsจริงครับเล่นตอนเช้าถึงเย็น พอมืดเข้าหน่อยกลายเป็น3-2Mbpsช้ามากครับ 
ดูหนังHDหมุดเป็นนาทีกว่าจะ ได้ดู กลางคืนเน็ตคุณช้ามากผมลองเทสสปีดทุกคืน แก้ไขด้วยครับ",,,1,0,0,0,0,0,1,2017-09-20T01:14:10+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1847928221902214,204234332938286_1847067858654917,0,0,0,0,0
1847067858654917_1847939311901105,ยืมเงินค่าโทรกดอะไร,,,0,0,0,0,0,0,0,2017-09-20T01:34:00+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1847939311901105,204234332938286_1847067858654917,0,0,0,0,0
1847067858654917_1847911928570510,ฟายง่าวต๋ายโหง,,,0,0,0,0,0,0,0,2017-09-20T00:53:13+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1847911928570510,204234332938286_1847067858654917,0,0,0,0,0
1847067858654917_1847681811926855,"ใช้แล้วมีหมุน
ไม่เหมือนที่คิดเลย
เดิมใช้4mยังไวกว่า...เสียดายตังค์",,,6,0,6,0,0,0,0,2017-09-19T19:49:56+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1847681811926855,204234332938286_1847067858654917,0,0,0,0,0
1847067858654917_1847566338605069,สมัครโปร4m นาน1ปี ใช้มา5เดือน สัญญาณเนทขาดๆหายๆ แรกๆก็วิ่งดีความเร็ว4m หลังๆ เหลือไม่ถึง1m  เล่นเฟสนี่หงุดหงิดมาก หมุนตาลายเลย,,,1,0,1,0,0,0,0,2017-09-19T17:56:55+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1847566338605069,204234332938286_1847067858654917,0,0,0,0,0
1847067858654917_1847515788610124,น่าจะมีโปร30วันด้วย,,,0,0,0,0,0,0,0,2017-09-19T16:52:53+0000,https://www.facebook.com/TrueMoveH/posts/1847067858654917?comment_id=1847515788610124,204234332938286_1847067858654917,0,0,0,0,0
